"Date","Price","Open","High","Low","Vol.","Change %"
"04/29/2022","1,915.10","1,909.20","1,920.60","1,901.20","0.01K","1.07%"
"04/28/2022","1,894.80","1,894.80","1,894.80","1,894.80","170.91K","0.32%"
"04/27/2022","1,888.70","1,907.40","1,908.10","1,881.60","178.20K","-0.81%"
"04/26/2022","1,904.10","1,899.80","1,912.20","1,896.30","166.20K","0.43%"
"04/25/2022","1,896.00","1,931.90","1,935.50","1,891.80","231.49K","-1.98%"
"04/22/2022","1,934.30","1,953.10","1,957.80","1,928.00","176.68K","-0.71%"
"04/21/2022","1,948.20","1,960.00","1,960.10","1,938.00","154.92K","-0.38%"
"04/20/2022","1,955.60","1,952.70","1,960.90","1,941.00","139.51K","-0.17%"
"04/19/2022","1,959.00","1,981.20","1,985.10","1,945.50","181.44K","-1.38%"
"04/18/2022","1,986.40","1,978.50","2,003.00","1,974.40","138.13K","0.58%"
"04/14/2022","1,974.90","1,981.60","1,984.00","1,962.70","139.42K","-0.49%"
"04/13/2022","1,984.70","1,970.50","1,985.80","1,966.30","132.03K","0.44%"
"04/12/2022","1,976.10","1,957.40","1,982.70","1,953.00","172.39K","1.43%"
"04/11/2022","1,948.20","1,949.60","1,974.60","1,942.90","184.39K","0.13%"
"04/08/2022","1,945.60","1,934.30","1,952.20","1,930.40","142.50K","0.40%"
"04/07/2022","1,937.80","1,928.10","1,941.70","1,923.30","122.81K","0.76%"
"04/06/2022","1,923.10","1,927.60","1,937.60","1,916.20","153.97K","-0.23%"
"04/05/2022","1,927.50","1,937.30","1,948.90","1,920.90","147.26K","-0.34%"
"04/04/2022","1,934.00","1,927.10","1,941.60","1,918.20","108.44K","0.54%"
"04/01/2022","1,923.70","1,942.40","1,944.50","1,921.40","135.15K","-1.55%"
"03/31/2022","1,954.00","1,937.30","1,955.00","1,923.00","155.30K","0.77%"
"03/30/2022","1,939.00","1,924.00","1,943.40","1,920.10","136.04K","1.24%"
"03/29/2022","1,915.20","1,924.30","1,930.50","1,891.00","2.43K","-1.40%"
"03/28/2022","1,942.30","1,959.10","1,962.00","1,919.00","1.08K","-0.75%"
"03/25/2022","1,956.90","1,962.30","1,967.40","1,946.80","0.63K","-0.41%"
"03/24/2022","1,964.90","1,947.40","1,969.50","1,941.40","1.14K","1.27%"
"03/23/2022","1,940.20","1,924.00","1,950.80","1,920.50","0.81K","0.82%"
"03/22/2022","1,924.40","1,938.70","1,941.70","1,913.60","1.17K","-0.42%"
"03/21/2022","1,932.50","1,922.70","1,943.20","1,922.00","0.64K","0.04%"
"03/18/2022","1,931.70","1,945.70","1,948.30","1,921.60","0.26K","-0.73%"
"03/17/2022","1,946.00","1,930.60","1,952.50","1,928.30","0.42K","1.78%"
"03/16/2022","1,911.90","1,922.70","1,932.70","1,898.60","0.38K","-1.07%"
"03/15/2022","1,932.60","1,958.80","1,958.80","1,911.60","0.53K","-1.57%"
"03/14/2022","1,963.40","1,985.60","1,990.00","1,956.50","0.19K","-1.22%"
"03/11/2022","1,987.60","2,004.10","2,004.10","1,965.40","0.73K","-0.76%"
"03/10/2022","2,002.90","2,000.20","2,015.70","1,979.10","1.30K","0.61%"
"03/09/2022","1,990.70","2,054.80","2,071.00","1,984.30","0.61K","-2.72%"
"03/08/2022","2,046.30","2,004.30","2,078.70","1,992.60","1.59K","2.38%"
"03/07/2022","1,998.70","1,984.30","2,008.60","1,968.10","1.25K","1.51%"
"03/04/2022","1,968.90","1,944.30","1,974.00","1,940.00","0.79K","1.59%"
"03/03/2022","1,938.10","1,933.00","1,943.80","1,926.50","0.99K","0.70%"
"03/02/2022","1,924.60","1,947.20","1,951.10","1,922.90","0.66K","-1.06%"
"03/01/2022","1,945.30","1,909.00","1,944.40","1,909.00","0.04K","2.27%"
"02/28/2022","1,902.20","1,913.00","1,919.90","1,896.10","0.04K","0.69%"
"02/25/2022","1,889.20","1,889.20","1,889.20","1,889.20","229.78K","-1.93%"
"02/24/2022","1,926.30","1,911.90","1,976.50","1,878.60","423.05K","0.83%"
"02/23/2022","1,910.40","1,901.20","1,912.90","1,891.10","154.84K","0.16%"
"02/22/2022","1,907.40","1,903.50","1,918.30","1,889.70","334.59K","0.00%"
"02/21/2022","1,907.40","1,903.50","1,918.30","1,889.70","334.59K","0.40%"
"02/18/2022","1,899.80","1,901.40","1,905.00","1,888.00","161.75K","-0.12%"
"02/17/2022","1,902.00","1,872.00","1,904.00","1,869.70","268.55K","1.63%"
"02/16/2022","1,871.50","1,855.50","1,874.60","1,851.80","141.49K","0.82%"
"02/15/2022","1,856.20","1,873.80","1,881.60","1,845.40","214.88K","-0.71%"
"02/14/2022","1,869.40","1,862.20","1,876.50","1,851.90","231.02K","1.48%"
"02/11/2022","1,842.10","1,827.00","1,867.40","1,821.10","239.09K","0.26%"
"02/10/2022","1,837.40","1,834.00","1,843.30","1,821.80","227.46K","0.04%"
"02/09/2022","1,836.60","1,827.00","1,837.10","1,825.50","136.72K","0.48%"
"02/08/2022","1,827.90","1,821.50","1,829.90","1,816.00","142.41K","0.33%"
"02/07/2022","1,821.80","1,808.00","1,824.60","1,807.50","139.81K","0.77%"
"02/04/2022","1,807.80","1,805.40","1,815.80","1,792.10","177.71K","0.21%"
"02/03/2022","1,804.10","1,807.40","1,809.50","1,788.50","173.72K","-0.34%"
"02/02/2022","1,810.30","1,800.80","1,812.00","1,794.60","123.02K","0.49%"
"02/01/2022","1,801.50","1,798.90","1,809.70","1,796.20","128.88K","0.28%"
"01/31/2022","1,796.40","1,792.80","1,800.90","1,785.80","139.42K","0.55%"
"01/28/2022","1,786.60","1,799.60","1,800.30","1,780.60","217.15K","-0.42%"
"01/27/2022","1,794.20","1,820.30","1,822.50","1,792.00","2.18K","-2.01%"
"01/26/2022","1,831.00","1,849.40","1,851.60","1,816.00","1.86K","-1.25%"
"01/25/2022","1,854.10","1,845.20","1,855.60","1,836.90","0.81K","0.58%"
"01/24/2022","1,843.40","1,835.30","1,846.00","1,831.60","0.82K","0.54%"
"01/21/2022","1,833.50","1,841.60","1,844.80","1,831.00","0.55K","-0.59%"
"01/20/2022","1,844.30","1,841.30","1,850.10","1,839.00","0.77K","-0.02%"
"01/19/2022","1,844.70","1,814.00","1,845.10","1,811.20","0.38K","1.69%"
"01/18/2022","1,814.10","1,818.70","1,824.20","1,806.90","0.34K","0.09%"
"01/17/2022","1,812.40","1,818.70","1,822.90","1,804.70","362.94K","-0.32%"
"01/14/2022","1,818.30","1,822.90","1,830.60","1,816.30","0.13K","-0.27%"
"01/13/2022","1,823.30","1,827.80","1,827.80","1,814.10","0.11K","-0.32%"
"01/12/2022","1,829.10","1,822.50","1,828.90","1,817.70","0.06K","0.48%"
"01/11/2022","1,820.40","1,802.20","1,824.40","1,802.20","0.35K","1.09%"
"01/10/2022","1,800.70","1,799.70","1,802.40","1,792.50","0.54K","0.08%"
"01/07/2022","1,799.30","1,792.60","1,800.00","1,784.00","2.26K","0.46%"
"01/06/2022","1,791.00","1,812.30","1,812.30","1,788.70","0.66K","-1.95%"
"01/05/2022","1,826.60","1,821.90","1,831.50","1,811.60","0.60K","0.59%"
"01/04/2022","1,815.80","1,807.90","1,817.00","1,801.80","0.46K","0.82%"
"01/03/2022","1,801.10","1,826.80","1,826.80","1,800.20","0.02K","-1.56%"
"12/31/2021","1,829.70","1,828.50","1,830.20","1,823.60","0.02K","0.79%"
"12/30/2021","1,815.30","1,815.30","1,815.30","1,815.30","113.43K","0.53%"
"12/29/2021","1,805.80","1,806.60","1,808.00","1,789.10","138.69K","-0.28%"
"12/28/2021","1,810.90","1,812.10","1,821.60","1,805.50","100.54K","0.12%"
"12/27/2021","1,808.80","1,810.20","1,814.60","1,803.60","84.23K","-0.16%"
"12/23/2021","1,811.70","1,805.60","1,812.00","1,799.00","104.84K","0.53%"
"12/22/2021","1,802.20","1,789.40","1,806.30","1,785.80","110.41K","0.75%"
"12/21/2021","1,788.70","1,791.40","1,801.70","1,785.00","134.15K","-0.33%"
"12/20/2021","1,794.60","1,800.20","1,804.60","1,789.00","105.39K","-0.57%"
"12/17/2021","1,804.90","1,801.50","1,815.70","1,796.50","156.61K","0.37%"
"12/16/2021","1,798.20","1,777.90","1,800.70","1,775.70","167.78K","1.91%"
"12/15/2021","1,764.50","1,771.90","1,781.30","1,753.00","161.10K","-0.44%"
"12/14/2021","1,772.30","1,787.60","1,789.80","1,766.10","153.25K","-0.89%"
"12/13/2021","1,788.30","1,784.20","1,792.80","1,782.20","106.06K","0.20%"
"12/10/2021","1,784.80","1,776.30","1,791.00","1,770.40","142.00K","0.46%"
"12/09/2021","1,776.70","1,784.30","1,788.40","1,773.30","123.97K","-0.49%"
"12/08/2021","1,785.50","1,785.10","1,794.30","1,780.10","109.69K","0.04%"
"12/07/2021","1,784.70","1,779.50","1,789.30","1,772.40","129.89K","0.29%"
"12/06/2021","1,779.50","1,787.70","1,789.00","1,776.40","104.48K","-0.25%"
"12/03/2021","1,783.90","1,769.40","1,788.00","1,766.00","175.18K","1.20%"
"12/02/2021","1,762.70","1,783.80","1,785.20","1,762.20","172.72K","-1.21%"
"12/01/2021","1,784.30","1,777.40","1,795.70","1,773.70","180.34K","0.44%"
"11/30/2021","1,776.50","1,786.90","1,811.40","1,771.20","242.86K","-0.49%"
"11/29/2021","1,785.20","1,795.20","1,801.50","1,782.00","151.37K","-0.10%"
"11/26/2021","1,786.90","1,788.40","1,817.70","1,780.50","2.97K","-0.07%"
"11/25/2021","1,788.10","1,792.30","1,819.30","1,781.60","180.64K","0.14%"
"11/24/2021","1,785.60","1,793.40","1,797.00","1,779.20","0.97K","0.03%"
"11/23/2021","1,785.10","1,810.40","1,813.10","1,783.10","1.86K","-1.25%"
"11/22/2021","1,807.70","1,843.00","1,851.10","1,804.00","1.18K","-2.44%"
"11/19/2021","1,852.90","1,864.20","1,869.00","1,846.00","0.54K","-0.53%"
"11/18/2021","1,862.70","1,869.80","1,874.50","1,858.30","0.49K","-0.47%"
"11/17/2021","1,871.50","1,852.70","1,871.10","1,852.70","0.24K","0.87%"
"11/16/2021","1,855.40","1,867.00","1,880.10","1,852.40","0.65K","-0.67%"
"11/15/2021","1,868.00","1,870.10","1,873.10","1,860.00","0.24K","-0.09%"
"11/12/2021","1,869.70","1,865.90","1,872.20","1,849.80","0.24K","0.24%"
"11/11/2021","1,865.20","1,855.50","1,868.90","1,847.00","0.19K","0.85%"
"11/10/2021","1,849.50","1,827.80","1,869.80","1,827.80","0.23K","0.96%"
"11/09/2021","1,832.00","1,828.30","1,835.10","1,822.70","0.14K","0.15%"
"11/08/2021","1,829.20","1,818.50","1,829.20","1,815.50","0.12K","0.62%"
"11/05/2021","1,818.00","1,792.90","1,820.70","1,788.20","0.10K","1.30%"
"11/04/2021","1,794.70","1,773.00","1,800.70","1,773.00","0.03K","1.68%"
"11/03/2021","1,765.10","1,777.00","1,777.30","1,762.30","0.13K","-1.42%"
"11/02/2021","1,790.60","1,797.10","1,797.10","1,790.20","0.01K","-0.35%"
"11/01/2021","1,796.90","1,785.50","1,796.90","1,783.10","0.03K","0.67%"
"10/29/2021","1,784.90","1,789.30","1,789.30","1,776.90","0.02K","-1.04%"
"10/28/2021","1,803.60","1,803.60","1,803.60","1,803.60","220.88K","0.27%"
"10/27/2021","1,798.80","1,795.00","1,801.00","1,784.30","182.80K","0.30%"
"10/26/2021","1,793.40","1,808.70","1,809.80","1,783.00","197.93K","-0.74%"
"10/25/2021","1,806.80","1,794.20","1,811.50","1,793.00","153.59K","0.58%"
"10/22/2021","1,796.30","1,783.70","1,815.50","1,783.40","312.81K","0.81%"
"10/21/2021","1,781.90","1,782.50","1,790.30","1,776.80","138.73K","-0.17%"
"10/20/2021","1,784.90","1,769.40","1,789.60","1,767.10","174.08K","0.81%"
"10/19/2021","1,770.50","1,764.80","1,786.00","1,763.40","166.97K","0.27%"
"10/18/2021","1,765.70","1,767.50","1,772.50","1,760.30","152.74K","-0.15%"
"10/15/2021","1,768.30","1,797.30","1,797.70","1,765.10","202.63K","-1.65%"
"10/14/2021","1,797.90","1,793.60","1,801.90","1,787.60","164.65K","0.18%"
"10/13/2021","1,794.70","1,760.40","1,797.40","1,757.90","299.04K","2.01%"
"10/12/2021","1,759.30","1,753.60","1,770.00","1,750.50","168.11K","0.21%"
"10/11/2021","1,755.70","1,757.40","1,761.10","1,749.90","114.77K","-0.10%"
"10/08/2021","1,757.40","1,757.00","1,782.40","1,753.60","240.37K","-0.10%"
"10/07/2021","1,759.20","1,763.80","1,767.70","1,752.00","146.41K","-0.15%"
